ic,family,run,init,amp_K,lead_hr,stat,pole,value,p_hPa,r_km
axisym,dq_latent,sweepdql_8K_24h_init2025091700,2025091700,8.0,24,max,lowlevel,0.982069,850.0,38.72
axisym,dq_latent,sweepdql_8K_24h_init2025091700,2025091700,8.0,24,p95,lowlevel,0.560473,839.51,44.16
axisym,dq_latent,sweepdql_8K_24h_init2025091700,2025091700,8.0,24,p90,lowlevel,0.413646,841.68,54.06
axisym,dq_latent,sweepdql_8K_24h_init2025091700,2025091700,8.0,24,max,upperlevel,-1.704692,400.0,213.21
axisym,dq_latent,sweepdql_8K_24h_init2025091700,2025091700,8.0,24,p95,upperlevel,-0.788399,427.29,207.81
axisym,dq_latent,sweepdql_8K_24h_init2025091700,2025091700,8.0,24,p90,upperlevel,-0.559629,404.26,199.95
axisym,dq_latent,sweepdql_8K_24h_init2025092000,2025092000,8.0,24,max,lowlevel,1.339686,700.0,38.46
axisym,dq_latent,sweepdql_8K_24h_init2025092000,2025092000,8.0,24,p95,lowlevel,0.613849,798.99,42.41
axisym,dq_latent,sweepdql_8K_24h_init2025092000,2025092000,8.0,24,p90,lowlevel,0.368075,809.92,50.71
axisym,dq_latent,sweepdql_8K_24h_init2025092000,2025092000,8.0,24,max,upperlevel,-1.516913,300.0,184.99
axisym,dq_latent,sweepdql_8K_24h_init2025092000,2025092000,8.0,24,p95,upperlevel,-1.027536,308.15,160.08
axisym,dq_latent,sweepdql_8K_24h_init2025092000,2025092000,8.0,24,p90,upperlevel,-0.875284,331.29,161.87
axisym,dq_latent,sweepdql_8K_24h_init2025092100,2025092100,8.0,24,max,lowlevel,1.574964,700.0,61.66
axisym,dq_latent,sweepdql_8K_24h_init2025092100,2025092100,8.0,24,p95,lowlevel,0.893724,773.4,49.06
axisym,dq_latent,sweepdql_8K_24h_init2025092100,2025092100,8.0,24,p90,lowlevel,0.55047,783.03,55.65
axisym,dq_latent,sweepdql_8K_24h_init2025092100,2025092100,8.0,24,max,upperlevel,-2.063869,300.0,159.25
axisym,dq_latent,sweepdql_8K_24h_init2025092100,2025092100,8.0,24,p95,upperlevel,-1.056065,337.45,150.93
axisym,dq_latent,sweepdql_8K_24h_init2025092100,2025092100,8.0,24,p90,upperlevel,-0.889761,345.12,158.39
axisym,dq_latent,sweepdql_8K_24h_init2025092200,2025092200,8.0,24,max,lowlevel,1.118532,700.0,0.0
axisym,dq_latent,sweepdql_8K_24h_init2025092200,2025092200,8.0,24,p95,lowlevel,0.529399,770.09,46.09
axisym,dq_latent,sweepdql_8K_24h_init2025092200,2025092200,8.0,24,p90,lowlevel,0.328875,783.91,53.62
axisym,dq_latent,sweepdql_8K_24h_init2025092200,2025092200,8.0,24,max,upperlevel,-1.845842,250.0,179.6
axisym,dq_latent,sweepdql_8K_24h_init2025092200,2025092200,8.0,24,p95,upperlevel,-0.942795,312.02,180.33
axisym,dq_latent,sweepdql_8K_24h_init2025092200,2025092200,8.0,24,p90,upperlevel,-0.754199,323.07,184.55
axisym,dq_latent,sweepdql_8p5K_24h_init2025091700,2025091700,8.5,24,max,lowlevel,1.030357,850.0,38.72
axisym,dq_latent,sweepdql_8p5K_24h_init2025091700,2025091700,8.5,24,p95,lowlevel,0.594987,840.28,44.05
axisym,dq_latent,sweepdql_8p5K_24h_init2025091700,2025091700,8.5,24,p90,lowlevel,0.436787,839.84,54.12
axisym,dq_latent,sweepdql_8p5K_24h_init2025091700,2025091700,8.5,24,max,upperlevel,-1.754092,400.0,213.21
axisym,dq_latent,sweepdql_8p5K_24h_init2025091700,2025091700,8.5,24,p95,upperlevel,-0.803242,427.2,209.36
axisym,dq_latent,sweepdql_8p5K_24h_init2025091700,2025091700,8.5,24,p90,upperlevel,-0.568698,411.14,202.73
axisym,dq_latent,sweepdql_8p5K_24h_init2025092000,2025092000,8.5,24,max,lowlevel,1.377641,700.0,38.46
axisym,dq_latent,sweepdql_8p5K_24h_init2025092000,2025092000,8.5,24,p95,lowlevel,0.636208,799.74,42.45
axisym,dq_latent,sweepdql_8p5K_24h_init2025092000,2025092000,8.5,24,p90,lowlevel,0.382705,811.11,50.95
axisym,dq_latent,sweepdql_8p5K_24h_init2025092000,2025092000,8.5,24,max,upperlevel,-1.54664,300.0,184.99
axisym,dq_latent,sweepdql_8p5K_24h_init2025092000,2025092000,8.5,24,p95,upperlevel,-1.04369,313.89,158.15
axisym,dq_latent,sweepdql_8p5K_24h_init2025092000,2025092000,8.5,24,p90,upperlevel,-0.891526,334.97,161.86
axisym,dq_latent,sweepdql_8p5K_24h_init2025092100,2025092100,8.5,24,max,lowlevel,1.621597,700.0,61.66
axisym,dq_latent,sweepdql_8p5K_24h_init2025092100,2025092100,8.5,24,p95,lowlevel,0.918129,775.13,48.69
axisym,dq_latent,sweepdql_8p5K_24h_init2025092100,2025092100,8.5,24,p90,lowlevel,0.565838,784.05,55.3
axisym,dq_latent,sweepdql_8p5K_24h_init2025092100,2025092100,8.5,24,max,upperlevel,-2.112565,300.0,159.25
axisym,dq_latent,sweepdql_8p5K_24h_init2025092100,2025092100,8.5,24,p95,upperlevel,-1.091372,343.85,154.05
axisym,dq_latent,sweepdql_8p5K_24h_init2025092100,2025092100,8.5,24,p90,upperlevel,-0.922151,348.34,159.11
axisym,dq_latent,sweepdql_8p5K_24h_init2025092200,2025092200,8.5,24,max,lowlevel,1.170413,700.0,0.0
axisym,dq_latent,sweepdql_8p5K_24h_init2025092200,2025092200,8.5,24,p95,lowlevel,0.551791,768.96,46.54
axisym,dq_latent,sweepdql_8p5K_24h_init2025092200,2025092200,8.5,24,p90,lowlevel,0.342528,783.88,53.71
axisym,dq_latent,sweepdql_8p5K_24h_init2025092200,2025092200,8.5,24,max,upperlevel,-1.885072,250.0,179.6
axisym,dq_latent,sweepdql_8p5K_24h_init2025092200,2025092200,8.5,24,p95,upperlevel,-0.965918,312.77,180.16
axisym,dq_latent,sweepdql_8p5K_24h_init2025092200,2025092200,8.5,24,p90,upperlevel,-0.775817,324.9,185.02
axisym,dq_latent,sweepdql_9K_24h_init2025091700,2025091700,9.0,24,max,lowlevel,1.09839,850.0,38.72
axisym,dq_latent,sweepdql_9K_24h_init2025091700,2025091700,9.0,24,p95,lowlevel,0.637993,836.39,44.3
axisym,dq_latent,sweepdql_9K_24h_init2025091700,2025091700,9.0,24,p90,lowlevel,0.464459,840.15,53.59
axisym,dq_latent,sweepdql_9K_24h_init2025091700,2025091700,9.0,24,max,upperlevel,-1.789101,400.0,213.21
axisym,dq_latent,sweepdql_9K_24h_init2025091700,2025091700,9.0,24,p95,upperlevel,-0.8219,428.43,208.51
axisym,dq_latent,sweepdql_9K_24h_init2025091700,2025091700,9.0,24,p90,upperlevel,-0.5843,414.58,204.75
axisym,dq_latent,sweepdql_9K_24h_init2025092000,2025092000,9.0,24,max,lowlevel,1.41979,700.0,27.83
axisym,dq_latent,sweepdql_9K_24h_init2025092000,2025092000,9.0,24,p95,lowlevel,0.659989,800.35,42.47
axisym,dq_latent,sweepdql_9K_24h_init2025092000,2025092000,9.0,24,p90,lowlevel,0.397885,811.13,51.14
axisym,dq_latent,sweepdql_9K_24h_init2025092000,2025092000,9.0,24,max,upperlevel,-1.578481,300.0,184.99
axisym,dq_latent,sweepdql_9K_24h_init2025092000,2025092000,9.0,24,p95,upperlevel,-1.064416,316.56,158.83
axisym,dq_latent,sweepdql_9K_24h_init2025092000,2025092000,9.0,24,p90,upperlevel,-0.910794,337.62,161.56
axisym,dq_latent,sweepdql_9K_24h_init2025092100,2025092100,9.0,24,max,lowlevel,1.664022,700.0,61.66
axisym,dq_latent,sweepdql_9K_24h_init2025092100,2025092100,9.0,24,p95,lowlevel,0.94255,778.91,47.92
axisym,dq_latent,sweepdql_9K_24h_init2025092100,2025092100,9.0,24,p90,lowlevel,0.581532,784.95,54.93
axisym,dq_latent,sweepdql_9K_24h_init2025092100,2025092100,9.0,24,max,upperlevel,-2.155605,300.0,159.25
axisym,dq_latent,sweepdql_9K_24h_init2025092100,2025092100,9.0,24,p95,upperlevel,-1.127338,349.07,155.53
axisym,dq_latent,sweepdql_9K_24h_init2025092100,2025092100,9.0,24,p90,upperlevel,-0.953657,349.87,159.22
axisym,dq_latent,sweepdql_9K_24h_init2025092200,2025092200,9.0,24,max,lowlevel,1.219771,700.0,0.0
axisym,dq_latent,sweepdql_9K_24h_init2025092200,2025092200,9.0,24,p95,lowlevel,0.573533,767.83,46.94
axisym,dq_latent,sweepdql_9K_24h_init2025092200,2025092200,9.0,24,p90,lowlevel,0.355746,784.22,53.61
axisym,dq_latent,sweepdql_9K_24h_init2025092200,2025092200,9.0,24,max,upperlevel,-1.922607,250.0,179.6
axisym,dq_latent,sweepdql_9K_24h_init2025092200,2025092200,9.0,24,p95,upperlevel,-0.987226,317.26,181.66
axisym,dq_latent,sweepdql_9K_24h_init2025092200,2025092200,9.0,24,p90,upperlevel,-0.796522,329.18,186.15
axisym,dq_latent,sweepdql_9p5K_24h_init2025091700,2025091700,9.5,24,max,lowlevel,1.177842,850.0,38.72
axisym,dq_latent,sweepdql_9p5K_24h_init2025091700,2025091700,9.5,24,p95,lowlevel,0.686588,839.26,43.49
axisym,dq_latent,sweepdql_9p5K_24h_init2025091700,2025091700,9.5,24,p90,lowlevel,0.494658,840.95,53.01
axisym,dq_latent,sweepdql_9p5K_24h_init2025091700,2025091700,9.5,24,max,upperlevel,-1.802053,400.0,213.21
axisym,dq_latent,sweepdql_9p5K_24h_init2025091700,2025091700,9.5,24,p95,upperlevel,-0.839697,430.9,210.33
axisym,dq_latent,sweepdql_9p5K_24h_init2025091700,2025091700,9.5,24,p90,upperlevel,-0.599462,414.85,205.12
axisym,dq_latent,sweepdql_9p5K_24h_init2025092000,2025092000,9.5,24,max,lowlevel,1.467659,700.0,38.46
axisym,dq_latent,sweepdql_9p5K_24h_init2025092000,2025092000,9.5,24,p95,lowlevel,0.686142,800.83,42.47
axisym,dq_latent,sweepdql_9p5K_24h_init2025092000,2025092000,9.5,24,p90,lowlevel,0.414017,811.71,50.81
axisym,dq_latent,sweepdql_9p5K_24h_init2025092000,2025092000,9.5,24,max,upperlevel,-1.618671,300.0,184.99
axisym,dq_latent,sweepdql_9p5K_24h_init2025092000,2025092000,9.5,24,p95,upperlevel,-1.09216,322.78,158.97
axisym,dq_latent,sweepdql_9p5K_24h_init2025092000,2025092000,9.5,24,p90,upperlevel,-0.933926,338.18,160.98
axisym,dq_latent,sweepdql_9p5K_24h_init2025092100,2025092100,9.5,24,max,lowlevel,1.703786,700.0,61.66
axisym,dq_latent,sweepdql_9p5K_24h_init2025092100,2025092100,9.5,24,p95,lowlevel,0.967071,779.43,47.6
axisym,dq_latent,sweepdql_9p5K_24h_init2025092100,2025092100,9.5,24,p90,lowlevel,0.597738,785.59,54.74
axisym,dq_latent,sweepdql_9p5K_24h_init2025092100,2025092100,9.5,24,max,upperlevel,-2.195409,300.0,159.25
axisym,dq_latent,sweepdql_9p5K_24h_init2025092100,2025092100,9.5,24,p95,upperlevel,-1.164031,353.47,158.01
axisym,dq_latent,sweepdql_9p5K_24h_init2025092100,2025092100,9.5,24,p90,upperlevel,-0.98512,350.95,160.19
axisym,dq_latent,sweepdql_9p5K_24h_init2025092200,2025092200,9.5,24,max,lowlevel,1.266552,700.0,0.0
axisym,dq_latent,sweepdql_9p5K_24h_init2025092200,2025092200,9.5,24,p95,lowlevel,0.594612,768.37,47.01
axisym,dq_latent,sweepdql_9p5K_24h_init2025092200,2025092200,9.5,24,p90,lowlevel,0.368425,784.63,53.46
axisym,dq_latent,sweepdql_9p5K_24h_init2025092200,2025092200,9.5,24,max,upperlevel,-1.958796,250.0,179.6
axisym,dq_latent,sweepdql_9p5K_24h_init2025092200,2025092200,9.5,24,p95,upperlevel,-1.007554,318.92,182.37
axisym,dq_latent,sweepdql_9p5K_24h_init2025092200,2025092200,9.5,24,p90,upperlevel,-0.816508,330.09,186.8
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,3,max,lowlevel,0.053695,700.0,27.83
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,3,p95,lowlevel,0.026034,838.15,40.81
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,3,p90,lowlevel,0.019471,859.85,52.31
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,3,max,upperlevel,-0.047348,300.0,55.66
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,3,p95,upperlevel,-0.031483,252.17,99.75
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,3,p90,upperlevel,-0.026771,257.83,109.52
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,6,max,lowlevel,0.043871,850.0,27.01
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,6,p95,lowlevel,0.033857,924.16,45.86
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,6,p90,lowlevel,0.028076,923.45,61.4
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,6,max,upperlevel,-0.134296,300.0,137.87
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,6,p95,upperlevel,-0.08752,331.13,149.23
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,6,p90,upperlevel,-0.07204,325.8,149.56
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,9,max,lowlevel,0.07651,1000.0,60.73
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,9,p95,lowlevel,0.053045,934.07,60.4
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,9,p90,lowlevel,0.039792,931.12,74.22
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,9,max,upperlevel,-0.210654,400.0,176.11
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,9,p95,upperlevel,-0.134437,366.96,159.8
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,9,p90,upperlevel,-0.109847,352.92,161.5
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,12,max,lowlevel,0.126876,850.0,61.85
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,12,p95,lowlevel,0.063974,865.45,70.15
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,12,p90,lowlevel,0.044535,871.48,82.97
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,12,max,upperlevel,-0.438836,400.0,174.87
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,12,p95,upperlevel,-0.223369,394.79,172.49
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,12,p90,upperlevel,-0.171071,377.97,170.54
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,15,max,lowlevel,0.272614,850.0,27.83
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,15,p95,lowlevel,0.150667,853.9,49.5
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,15,p90,lowlevel,0.102926,861.87,58.77
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,15,max,upperlevel,-0.470605,400.0,137.66
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,15,p95,upperlevel,-0.288348,393.38,190.76
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,15,p90,upperlevel,-0.229043,364.83,175.54
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,18,max,lowlevel,0.352527,850.0,27.83
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,18,p95,lowlevel,0.230799,853.23,45.89
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,18,p90,lowlevel,0.174171,868.14,55.65
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,18,max,upperlevel,-0.750351,500.0,229.07
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,18,p95,upperlevel,-0.428783,377.67,201.84
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,18,p90,upperlevel,-0.3465,351.15,193.7
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,21,max,lowlevel,0.568939,850.0,61.83
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,21,p95,lowlevel,0.319851,861.34,49.87
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,21,p90,lowlevel,0.234775,865.28,57.13
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,21,max,upperlevel,-1.153796,400.0,247.33
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,21,p95,upperlevel,-0.479665,381.87,211.34
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,21,p90,upperlevel,-0.384927,339.87,196.31
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,24,max,lowlevel,0.7166,850.0,38.72
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,24,p95,lowlevel,0.384339,854.46,45.39
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,24,p90,lowlevel,0.276637,852.98,54.36
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,24,max,upperlevel,-1.277527,400.0,236.8
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,24,p95,upperlevel,-0.567433,393.25,223.49
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,24,p90,upperlevel,-0.427838,356.33,208.03
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,27,max,lowlevel,0.783238,850.0,0.0
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,27,p95,lowlevel,0.46695,843.31,41.55
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,27,p90,lowlevel,0.341987,845.32,54.63
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,27,max,upperlevel,-1.87355,400.0,161.51
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,27,p95,upperlevel,-0.770172,401.9,206.03
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,27,p90,upperlevel,-0.557192,364.51,195.8
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,30,max,lowlevel,0.973027,850.0,27.83
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,30,p95,lowlevel,0.605677,820.43,51.1
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,30,p90,lowlevel,0.441089,836.14,59.85
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,30,max,upperlevel,-2.668078,400.0,163.85
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,30,p95,upperlevel,-1.066931,398.36,181.86
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,30,p90,upperlevel,-0.749208,365.35,182.14
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,33,max,lowlevel,1.118701,850.0,55.66
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,33,p95,lowlevel,0.680693,821.08,58.2
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,33,p90,lowlevel,0.497905,835.37,65.89
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,33,max,upperlevel,-3.215236,400.0,163.82
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,33,p95,upperlevel,-1.365157,401.77,182.51
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,33,p90,upperlevel,-0.94098,375.31,187.96
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,36,max,lowlevel,1.137907,850.0,27.83
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,36,p95,lowlevel,0.765808,827.09,59.06
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,36,p90,lowlevel,0.57177,835.88,67.08
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,36,max,upperlevel,-1.646184,400.0,205.98
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,36,p95,upperlevel,-0.853776,387.11,220.52
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,36,p90,upperlevel,-0.611433,358.51,218.93
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,39,max,lowlevel,1.34517,850.0,27.83
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,39,p95,lowlevel,0.829306,831.05,61.37
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,39,p90,lowlevel,0.620325,840.86,68.83
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,39,max,upperlevel,-1.675886,400.0,196.36
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,39,p95,upperlevel,-0.729883,390.77,212.91
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,39,p90,upperlevel,-0.519443,358.26,214.67
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,42,max,lowlevel,1.246042,850.0,55.66
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,42,p95,lowlevel,0.785431,839.27,61.55
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,42,p90,lowlevel,0.5833,846.2,69.13
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,42,max,upperlevel,-1.956897,400.0,190.43
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,42,p95,upperlevel,-0.876676,382.7,176.53
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,42,p90,upperlevel,-0.598903,355.19,178.88
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,45,max,lowlevel,1.391785,850.0,27.83
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,45,p95,lowlevel,0.841165,838.2,56.95
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,45,p90,lowlevel,0.616829,848.36,66.98
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,45,max,upperlevel,-2.999074,400.0,137.41
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,45,p95,upperlevel,-1.443775,379.17,170.62
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,45,p90,upperlevel,-0.980534,362.61,174.33
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,48,max,lowlevel,1.592147,850.0,38.71
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,48,p95,lowlevel,1.058498,841.09,46.09
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,48,p90,lowlevel,0.764666,846.37,55.81
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,48,max,upperlevel,-2.649039,400.0,111.19
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,48,p95,upperlevel,-1.452496,389.18,165.45
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,48,p90,upperlevel,-1.034625,367.35,173.99
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,51,max,lowlevel,1.832712,850.0,27.83
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,51,p95,lowlevel,1.173531,849.34,43.05
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,51,p90,lowlevel,0.846874,855.46,53.09
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,51,max,upperlevel,-2.479872,400.0,85.38
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,51,p95,upperlevel,-1.025365,354.14,141.57
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,51,p90,upperlevel,-0.780979,336.31,165.28
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,54,max,lowlevel,1.677218,850.0,27.83
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,54,p95,lowlevel,0.999162,845.88,46.68
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,54,p90,lowlevel,0.724723,855.06,54.65
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,54,max,upperlevel,-1.368441,300.0,218.77
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,54,p95,upperlevel,-0.738279,366.81,197.15
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,54,p90,upperlevel,-0.603487,363.74,199.76
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,57,max,lowlevel,1.326164,850.0,26.9
axisym,dq_latent,tseriesdql_5K_120h_init2025091700,2025091700,5.0,57,p95,lowlevel,0.810104,849.49,47.59
